track_id,track_name,artist_name,artist_id,release_date,album_type,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4DWAQLUA3lF3Ozcqni5UY9,Falling (Whethan Redo),"['Opia', 'Whethan']","['70zHrrrPfBkVV44AEhFyyh', '0vqJkZ0RpLZixt3lTmD8vP']",2016-04-29,single,52,0.767,0.469,8,-6.006,0,0.102,0.0116,0.00965,0.0897,0.539,93.018,189677,4
7BZSd9ORoRKRC7YptZtsOp,L.A. Love Song - Win and Woo Remix,"['XYLØ', 'Win and Woo']","['6ioOEWNNGK40H8xrGj6XPW', '2KPQ6PYAZapLEwMmkzbQxC']",2016-06-10,single,37,0.638,0.667,9,-4.944,0,0.0328,0.13,0.0,0.866,0.491,153.983,188571,4
4vQ1cfP4fcOS1xC5IIFB8G,Hope (feat. BRAVE),"['Tim Legend', 'Brave']","['3pfQKkyELe3zxBQDgQP6Py', '01KDvLstg6DnLjN8eHnTUY']",2015-10-15,single,2,0.832,0.642,7,-3.251,1,0.341,0.279,0.0,0.154,0.249,143.069,174545,4
3RxPTqpDtIeLBKqInzYjSe,Trust Nobody,"['Cashmere Cat', 'Tory Lanez', 'Selena Gomez']","['2LZDXcxJWgsJfKXZv9a5eG', '2jku7tDXc6XoB6MO2hFuqg', '0C8ZW7ezQVs4URX5aX7Kqx']",2016-09-30,single,2,0.597,0.65,10,-7.213,1,0.158,0.464,0.0,0.121,0.732,78.52,218987,5
0aCsQvJk7VXZ6HCHfV5vtj,The Little Things - Kasbo Remix,"['Big Gigantic', 'Kasbo', 'Angela McCluskey']","['7o7mC95EDbJKTcPAAs8C3r', '1ikID9RZZMvkuBGDWrqajq', '5AlIxbb8HarTSm2tdA5F0x']",2016-09-20,single,46,0.485,0.614,10,-5.701,1,0.0411,0.213,2.1e-06,0.0961,0.221,85.027,183893,4
7dFikRPQuLFz4PdCw4ZvCy,Believer,"['Major Lazer', 'Showtek']","['738wLrAtLtCtFOLvQBXOXp', '3gk0OYeLFWYupGFRHqLSR7']",2016-09-30,single,50,0.596,0.905,8,-3.456,0,0.0515,0.0743,0.00168,0.128,0.692,144.981,223469,4
0kjcaDSJQ6miw9OwUWcbQw,Back Again,['Ookay'],['1HQGhla3VNj1dBmKTtVT2t'],2016-10-07,single,38,0.742,0.833,0,-5.208,1,0.106,0.0178,0.0,0.112,0.179,146.944,190800,4
0eQa4Kegw4CmQjFX1scxm7,Let U Fall (feat. Aubren Elaine),"['PatrickReza', 'Aubren Elaine']","['1tJnPDE5oPDB6ZqMsCTTYx', '5h8Z9KFr4xjhFPzyjag1wr']",2016-07-05,single,23,0.489,0.707,7,-5.764,1,0.0388,0.258,0.00258,0.105,0.144,80.011,171000,4
4HnUY5MLRYw15yxkW1YUdh,Watching (feat. Colordrive),"['Summer Was Fun', 'Colordrive']","['13H2PbDHYtjo8v0R8HMAao', '3A21zrxggapjEY3NmiXjtf']",2015-07-03,single,0,0.469,0.844,1,-4.063,1,0.0372,0.021,5.78e-06,0.296,0.127,96.026,184777,4
7A1CQKFTrSJjyUSBuhN7vm,Dreams (feat. ELEA),"['Adventure Club', 'Elea']","['5CdJjUi9f0cVgo9nFuJrFa', '6luV2lwWVCl6XUaJBb4bpW']",2016-08-03,single,0,0.756,0.81,7,-4.446,1,0.161,0.261,0.0,0.241,0.227,94.981,210364,4
6GAhe3wXCDJP1RK5lZLyjX,Came Up,"['Flosstradamus', 'FKi 1st', 'graves', 'Post Malone', 'KEY!']","['2FmzVitXZjIkFolH8HXd4j', '53ixqKNKVTgtSx3m3DGMA2', '4E69riquObrTmBTVuF1b7B', '246dkjvS1zLTtiykXe5h60', '2tMOCIpxj6jwM9e6pmwGiP']",2016-07-29,single,46,0.613,0.879,6,-4.649,1,0.0729,0.00908,1.66e-06,0.108,0.497,76.966,214929,4
24ATSFqwDM8Ajg4tIu4I3e,Low,"['Mura Masa', 'Jay Prince']","['5Q81rlcTFh3k6DQJXPdsot', '2TLYSzGyVYkxAgYSCqUnQj']",2015-04-10,album,0,0.714,0.527,1,-12.159,1,0.396,0.501,1.97e-06,0.141,0.415,124.896,193920,4
2vD0s2eIawYhC8hyDRPWd3,When U Need Me,['Mura Masa'],['5Q81rlcTFh3k6DQJXPdsot'],2015-04-10,album,0,0.661,0.391,0,-10.288,0,0.0621,0.438,0.0372,0.186,0.306,106.982,245607,4
2EWGewWDBWtM1fEWRvKGem,Intro?,['Mura Masa'],['5Q81rlcTFh3k6DQJXPdsot'],2014-11-17,album,0,0.419,0.159,5,-19.934,1,0.188,0.512,0.843,0.126,0.0566,174.13,115862,4
7lcGTfVAed0uW4Uy6b7UGS,Shibuya,['Mura Masa'],['5Q81rlcTFh3k6DQJXPdsot'],2014-11-17,album,0,0.538,0.59,0,-10.118,0,0.267,0.472,0.361,0.657,0.369,140.122,153429,1
2vFtSdTgAJiSMI66XNO9r8,Take a Chance,"['Flume', 'Little Dragon']","['6nxWCVXbOlEVRexSbLsTer', '6Tyzp9KzpiZ04DABQoedps']",2016-05-27,album,18,0.349,0.512,4,-6.281,1,0.0988,0.341,0.000216,0.152,0.35,87.618,328631,5
3nKx86fcs8MYMydill0Sya,Ukiyo,['Hermitude'],['3fmMaLC5jjf2N4EC2kTx0u'],2014-11-16,compilation,50,0.605,0.584,0,-8.083,0,0.0667,0.268,0.606,0.351,0.58,180.065,228343,4
098Krv08Lj9YlZShuq5564,Jaigantic (Galimatias Remix),"['Tora', 'Galimatias']","['7KGI0OwY8iAL5rI5p47YyK', '0tOrKkXIn3VYyVHFEPG6Xd']",2014-12-16,single,48,0.53,0.54,5,-6.859,1,0.0499,0.101,0.0,0.35,0.476,130.038,179999,4
5MChi9fdCbTIWDJPPUuuW6,Beautiful Escape,"['Tom Misch', 'Zak Abel']","['1uiEZYehlNivdK3iQyAbye', '6Gk5hoM7eW8NSCYhICMDHw']",2015-08-28,album,64,0.944,0.514,5,-7.895,1,0.195,0.0684,0.00209,0.103,0.331,120.004,276785,4
2FcdQi3QHyrZDG6Iz7ruqU,Too Young,"['Zeds Dead', 'Rivers Cuomo', 'Pusha T']","['67qogtRNI0GjUr8PlaG6Zh', '4LAz9VRX8Nat9kvIzgkg2v', '0ONHkAv9pCAFxb0zJwDNTy']",2016-10-07,single,0,0.747,0.742,10,-5.288,1,0.126,0.171,1.08e-06,0.117,0.27,167.927,180720,3
6PoTWk4C3DAaWm5VKQcBP6,Daybreak,['Electric Mantis'],['4oEju6elvuvjARvor8R9j9'],2016-02-10,single,0,0.77,0.638,10,-5.402,1,0.0682,0.17,0.00532,0.0972,0.299,141.935,180845,4
629Cjw0fUyZUMkBjnjttDR,Places,['Shlohmo'],['6y80I9YZi4DOpbaSUlL725'],2011-08-09,album,2,0.36,0.471,6,-8.408,0,0.127,0.362,0.872,0.395,0.238,86.248,302211,4
76I1mEj3vKHgwwO43MdNpI,Love For That,"['Mura Masa', 'Shura']","['5Q81rlcTFh3k6DQJXPdsot', '1qpR5mURxk3d8f6mww6uKT']",2015-10-13,single,46,0.631,0.506,5,-7.282,0,0.144,0.617,0.0197,0.124,0.335,112.97,191595,4
7jJsme36M90Cn6aYYC2l3t,Talk Is Cheap,['Chet Faker'],['6UcJxoeHWWWyT5HZP064om'],2014-04-01,album,54,0.652,0.583,0,-8.52,0,0.173,0.465,0.000208,0.146,0.46,140.024,218553,4
1slGjcxBJEfM8ehEsLvWF0,Gone (feat. Syd),"['Snakehips', 'Syd']","['2FwJwEswyIUAljqgjNSHgP', '3jk39CGeaaSO3FPKNx1RUx']",2015-03-10,single,40,0.564,0.602,11,-6.422,1,0.0591,0.0958,0.0,0.138,0.381,137.883,238227,4
1CpCIb8zybdjskLQRL6rEC,Here Comes The Night,"['DJ Snake', 'Mr Hudson']","['540vIaP2JwjQb9dm3aArA4', '1zV9UjTUevjp5VUddqIUUn']",2016-08-05,album,53,0.554,0.779,10,-3.905,0,0.0466,0.159,2.7e-06,0.117,0.209,79.979,286880,4
1qJWrMVT9q26icroEXtSdF,Symphony,"['Zeds Dead', 'Charlotte OC']","['67qogtRNI0GjUr8PlaG6Zh', '7ySHyUSqpKzGnDqOxLiCFH']",2016-10-14,album,42,0.486,0.751,9,-5.141,0,0.102,0.246,6.56e-06,0.144,0.343,73.183,231987,4
2jc6LBrZxryG9fJYcfzsSR,Faded - Odesza Remix,"['ZHU', 'ODESZA']","['28j8lBWDdDSHSSt5oPlsX2', '21mKp7DqtSNHhCAU2ugvUw']",2014-06-29,single,1,0.749,0.682,0,-5.048,1,0.0588,0.036,0.205,0.113,0.605,125.008,238080,4
6aCxdt2bMItKgGKoznDppY,"The Buzz (feat. Big K.R.I.T., Mataya & Young Tapz) - Bonus Track","['Hermitude', 'Big K.R.I.T.', 'Mataya', 'TAPZ']","['3fmMaLC5jjf2N4EC2kTx0u', '0CKa42Jqrc9fSFbDjePaXP', '6JW55AQgf9M9SZgzZou2NQ', '7p54hwKypG19lucXWyQdGG']",2015-08-28,album,55,0.576,0.602,0,-6.591,0,0.315,0.248,0.000609,0.144,0.56,141.345,235187,4
1E0EOstQRm7YMhFpmDJzaB,The Buzz (feat. Mataya & Young Tapz),"['Hermitude', 'Mataya', 'TAPZ']","['3fmMaLC5jjf2N4EC2kTx0u', '6JW55AQgf9M9SZgzZou2NQ', '7p54hwKypG19lucXWyQdGG']",2015-08-28,album,57,0.726,0.583,0,-6.434,0,0.23,0.334,0.00135,0.122,0.491,140.943,221787,4
1LQiF6aZfnNgxerxWJRbxw,HyperParadise - Flume Remix,['Hermitude'],['3fmMaLC5jjf2N4EC2kTx0u'],2012-06-08,single,59,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,268307,4
0QAjwIEt6FVTbfASxmNolZ,HyperParadise - Flume Remix (Ganz Flip),"['Hermitude', 'GANZ']","['3fmMaLC5jjf2N4EC2kTx0u', '6sUbCA1obWzdoJ1FM3I9Ks']",2014-07-10,single,48,0.493,0.806,6,-6.937,1,0.076,0.00219,0.101,0.261,0.355,142.972,290000,4
2XR1OHseXVG13XzFX4WFng,Midnight Terrain,['Hermitude'],['3fmMaLC5jjf2N4EC2kTx0u'],2015-08-28,album,42,0.659,0.448,7,-10.825,0,0.191,0.34,0.475,0.128,0.26,75.018,267920,4
3Vo9YUuvdeERS2i0Y9Pvmf,Searchlight (feat. Yeo),"['Hermitude', 'Yeo']","['3fmMaLC5jjf2N4EC2kTx0u', '5TcPijsr7sstBFVAMNfdIm']",2015-08-28,album,32,0.706,0.874,5,-6.044,0,0.0857,0.0496,0.0032,0.263,0.848,143.023,234267,4
49qcwLuE4NxpOUf4zpG2dh,Speak of the Devil,['Hermitude'],['3fmMaLC5jjf2N4EC2kTx0u'],2012-02-03,album,36,0.709,0.882,7,-4.161,0,0.0397,0.0931,0.00377,0.389,0.541,109.991,202989,4
1I95liM3akfvKNP8TWnzP2,Papercuts (feat. Vera Blue),"['Illy', 'Vera Blue']","['6NFyaN9PMCDZ3LKxGwHAXt', '5ujrA1eZLDHR7yQ6FZa2qA']",2016-07-08,single,55,0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863,255890,4
0P390e1w1L5TzdX1knb1GI,Tightrope,['Illy'],['6NFyaN9PMCDZ3LKxGwHAXt'],2013-11-08,album,0,0.825,0.594,2,-6.295,0,0.0478,0.302,4.37e-06,0.239,0.414,116.009,292477,4
4UvGBQU3zPO5IcagzHDIxS,Love Is Real,['Moods'],['14uVJsPC4DByeuD0cq36ez'],2015-02-09,single,57,0.761,0.643,9,-8.078,1,0.142,0.0529,0.102,0.0887,0.61,93.991,202213,4
3Wohv8fBYnW7DBr9AufIsA,HyperParadise - Flume Remix (Ganz Flip),"['Hermitude', 'GANZ']","['3fmMaLC5jjf2N4EC2kTx0u', '6sUbCA1obWzdoJ1FM3I9Ks']",2014-07-10,single,38,0.493,0.806,6,-6.937,1,0.076,0.00219,0.101,0.261,0.355,142.972,290000,4
5MeFg0TcguPuCQZz9CLXdD,High You Are,"['What So Not', 'Branchez']","['4AA8eXtzqh5ykxtafLaPOi', '4T5kpUiQUVJhuf9YT28qlf']",2015-03-04,compilation,1,0.69,0.857,10,-5.613,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,213340,4
5PUbfc8fJpNBM4MpB6HuTW,Zimbabwe - Flume Remix,['New Navy'],['5ypIMlORxA9iDgQdJXi0ZO'],2012-01-23,single,10,0.674,0.697,9,-8.766,0,0.0344,0.106,0.223,0.0936,0.0395,110.003,213620,4
5JNGcDeoBAHdc9M2jW3O7C,Close,['Atu'],['2O7oRN5HAWrg21HegiHMXK'],2015-07-31,compilation,23,0.728,0.532,7,-11.178,1,0.0366,0.212,0.579,0.0912,0.236,128.043,165000,4
2YiE4FUCPm4aZr3L26dX8f,DR777,"['Mo Vibez', 'Creepa']","['538JTayWqrPT5QYY0zoA5E', '65RAUPtNYFHyNVL9ue5Jc8']",2016-03-09,single,0,0.663,0.476,8,-11.878,1,0.0737,0.0048,0.437,0.0887,0.0988,132.157,236364,4
4fb0iBhHbQeiJHOfLr6R75,Collapse (feat. Memorecks),"['Zeds Dead', 'Memorecks']","['67qogtRNI0GjUr8PlaG6Zh', '4BxJYbvCLVAO73rMZ6yTKJ']",2014-07-01,album,53,0.45,0.756,1,-6.307,0,0.0389,0.108,0.0205,0.0762,0.268,135.102,284444,4
1zBbSOe2xX6zeBCSNntXrX,No One (feat. Thelma Plum),"['Golden Features', 'Thelma Plum']","['2SrWifjYv7b5tR8EzEmn1x', '0C6qzW0Am8OVyHSoT57fnC']",2015-06-19,single,46,0.766,0.549,6,-10.578,1,0.0778,0.18,0.069,0.209,0.255,119.943,295057,4
5qNcwSXbwXwxoSTNUphDea,Gold (Flume Re-Work),['Chet Faker'],['6UcJxoeHWWWyT5HZP064om'],2014-07-08,single,14,0.328,0.441,1,-6.901,1,0.0422,0.329,0.0,0.258,0.0886,140.017,267232,4
0pKcq6guxdsiICZGZ20YCu,Can't Get Over You,['KINGDM'],['3s3ObHATXKGsoQvdcmRbCf'],2016-04-01,single,38,0.825,0.792,4,-4.142,0,0.0988,0.0342,0.0,0.132,0.743,115.011,196047,4
1DQMwm6KhYrNEJH7jrSEEO,Back at the Start (feat. K. Flay),"['Viceroy', 'K.Flay']","['5PzC9pOeviQlNF6iGlUF5C', '0pCNk4D3E2xtszsm6hMsWr']",2015-02-17,single,35,0.518,0.865,1,-4.75,0,0.097,0.00687,2.15e-05,0.435,0.536,169.934,215656,4
2fGuSuYP5K15BCXtrcJJ3A,Been a While,['Ashworth'],['3pcGjcfEW3YD2Hfk6tDR5S'],2016-03-25,single,31,0.785,0.644,1,-5.203,1,0.127,0.0473,0.000435,0.14,0.489,125.016,191040,4
4mlSKXejX6mtuRpwgVzAB4,Open,['Lost Triibe'],['6cjp7rbqkHnUeoaSntDucU'],2014-08-01,single,27,0.695,0.738,9,-6.825,1,0.0275,0.198,0.00211,0.323,0.66,102.001,288954,4
08qjPXZBdEyif5PxU2AY9S,Sway - Chainsmokers Remix,['Anna of the North'],['1mSJCvDX0W7Dn7S9C6vmvI'],2014-10-07,single,52,0.673,0.795,2,-6.21,1,0.0309,0.0555,0.0111,0.117,0.437,105.025,180571,4
6luQS625gq8EJaQcpOps3B,Legend,"['Jakoban', 'Asan', 'Wynn']","['6SWfXHtwi1BlIKNLGQe0H8', '6Nl4VXcX86fBMO4YE6oYfN', '6ybrUCgVcBWO4mySudF5tH']",2015-10-16,single,42,0.487,0.703,10,-5.979,0,0.178,0.00619,9.53e-06,0.951,0.382,179.911,240039,4
2mriW2vccuV9UpMlBVDDpg,Love Myself,['Hailee Steinfeld'],['5p7f24Rk5HkUZsaS3BLG5F'],2016-07-15,single,0,0.616,0.772,0,-6.778,0,0.0793,0.00285,0.0,0.518,0.324,122.906,218747,4
72AatAyBZlEBiX3eucO4un,You're Such A,['Hailee Steinfeld'],['5p7f24Rk5HkUZsaS3BLG5F'],2016-07-15,single,0,0.616,0.701,11,-6.297,1,0.155,0.00519,2.33e-06,0.481,0.723,175.998,216320,4
6DG2g1UhROp5pnM8fx7zH2,Starving,"['Hailee Steinfeld', 'Grey', 'Zedd']","['5p7f24Rk5HkUZsaS3BLG5F', '4lDBihdpMlOalxy1jkUbPl', '2qxJFvFYMEDqd7ui6kSAcq']",2016-07-15,single,12,0.695,0.615,4,-4.194,1,0.104,0.379,0.0,0.104,0.532,99.817,181880,4
5gUhWFZCwtxk78xGfAluBQ,You,['Gold Panda'],['6xS3zemJD9h94iueQvGqVk'],2010-09-07,album,45,0.505,0.955,1,-4.84,0,0.0814,0.000905,0.835,0.322,0.655,179.856,216373,4
3hoxxJChpzmFacuwfK4dyT,Keeping Score (feat. Paige IV),"['L D R U', 'Paige IV']","['2RnDmyX1zzOkK5Cj9QPhMq', '7FhrJLDe6bQ0Hqt9Wf7zXh']",2016-07-07,single,0,0.629,0.618,5,-5.51,0,0.0918,0.0245,0.0,0.0938,0.644,92.071,182950,4
5KeyVNymqfqac1wLDseK8v,Fineshrine,['Purity Ring'],['1TtJ8j22Roc24e2Jx3OcU4'],2012-07-23,album,58,0.609,0.798,5,-4.448,0,0.0404,0.018,8.68e-06,0.434,0.401,130.034,209760,4
4ADsYu1V5CpFLXNve7iK4Z,You Were Right,['RÜFÜS DU SOL'],['5Pb27ujIyYb33zBqVysBkj'],2016-01-22,album,62,0.708,0.793,5,-5.426,0,0.0341,0.0138,0.00227,0.118,0.735,122.014,239418,4
4uQYpEv7Ily0PKcg3xp6Cl,Faded - Lido Remix,"['ZHU', 'Lido']","['28j8lBWDdDSHSSt5oPlsX2', '1aSwrSGBNGMLn9ymttfRkk']",2014-06-29,single,0,0.734,0.442,2,-12.994,0,0.402,0.0782,0.00365,0.0686,0.0906,127.945,264204,4
5urYdBIVColrTlpDFe4Y48,Innerbloom - What So Not Remix,"['RÜFÜS DU SOL', 'What So Not']","['5Pb27ujIyYb33zBqVysBkj', '4AA8eXtzqh5ykxtafLaPOi']",2016-03-18,single,0,0.437,0.708,7,-6.627,0,0.095,0.135,6.57e-05,0.152,0.108,137.971,277200,4
4UIAJ1WnUvAPPdkzq2rn1i,Catch Me (feat. Naaz),"['Flux Pavilion', 'Yellow Claw', 'Naaz']","['7muzHifhMdnfN1xncRLOqk', '47z7ZrgFoBvVpCnElCE3Zh', '736HGQRGr9rjG4VmmSpkz8']",2015-11-20,album,57,0.56,0.916,7,-3.328,0,0.0661,0.0362,0.000963,0.102,0.585,144.933,162383,4
2A8sqSXr4YD0yoBnKDHrZp,Wild Mustang (feat. Becky G),"['Yellow Claw', 'Cesqeaux', 'Becky G']","['47z7ZrgFoBvVpCnElCE3Zh', '1EAFXic0Cfiwpe7nSuTrGL', '4obzFoKoKRHIphyHzJ35G3']",2015-11-20,album,43,0.72,0.836,7,-2.92,1,0.0354,0.011,0.0243,0.137,0.552,103.985,227895,4
5t5e19EoXJGGt3l6XNnRgx,Invitation (feat. Yade Lauren),"['Yellow Claw', 'Yade Lauren']","['47z7ZrgFoBvVpCnElCE3Zh', '2YkP9pfIZ6hJKeuppuz8qT']",2016-07-15,single,0,0.598,0.842,5,-5.612,0,0.0815,0.0978,7.67e-05,0.644,0.591,103.921,152461,4
1ivuWgxFQb2xzxVNSlB1hF,DJ Turn It Up,['Yellow Claw'],['47z7ZrgFoBvVpCnElCE3Zh'],2013-10-15,single,67,0.829,0.695,1,-5.561,1,0.0473,0.000956,0.178,0.112,0.369,102.018,211777,4
2LGfcxG9LcDOxnltIPE1Zq,Shotgun - Radio Edit,"['Yellow Claw', 'Rochelle']","['47z7ZrgFoBvVpCnElCE3Zh', '55RKbZHb1yAXuvEHTIyaxJ']",2014-08-19,single,43,0.664,0.907,4,-3.213,0,0.0328,0.0129,0.176,0.26,0.226,144.956,193893,4
6hJSH3jS9jG6khVclppBJw,Till It Hurts,"['Yellow Claw', 'Ayden']","['47z7ZrgFoBvVpCnElCE3Zh', '1hHN9TYGRCKPJEX0I2CE0v']",2014-12-15,single,51,0.548,0.886,8,-4.016,1,0.0309,0.000624,0.000274,0.193,0.294,145.055,188680,4
30d50iqspscgtULK3QcEpf,Slow Down,"['Spanker', 'DJ Snake', 'Yellow Claw']","['6wMnkPepu5AcV3w9rtIw09', '540vIaP2JwjQb9dm3aArA4', '47z7ZrgFoBvVpCnElCE3Zh']",2013-10-15,single,47,0.856,0.873,0,-2.652,1,0.0891,0.00174,0.899,0.118,0.22,99.984,249600,4
0EIPUnOYJQujsqoezHkFtN,TECHNO (feat. Waka Flocka Flame),"['LNY TNZ', 'Diplo', 'Yellow Claw', 'Waka Flocka Flame']","['1x0ScxgiyFRQDKT4VwcLHa', '5fMUXHkw8R8eOP2RNVYEZX', '47z7ZrgFoBvVpCnElCE3Zh', '6f4XkbvYlXMH0QgVRzW0sM']",2014-07-29,album,47,0.668,0.911,4,-4.157,0,0.0593,0.00505,0.000126,0.327,0.655,150.03,208012,4
02hnKrZkgKZkclzMrPwPRw,Be Right There - Boombox Cartel Remix,"['Diplo', 'Sleepy Tom', 'Boombox Cartel']","['5fMUXHkw8R8eOP2RNVYEZX', '1D9XQXqh4YQfJwX7hyLWwr', '4m1yRHUMhvB8gKAJTjK4kO']",2015-12-04,single,43,0.419,0.902,7,-2.082,1,0.161,0.0865,0.000989,0.34,0.469,145.009,210994,4
400qVixdAaGueKeqm7zGcJ,Colors,"['Boombox Cartel', 'Grabbitz']","['4m1yRHUMhvB8gKAJTjK4kO', '4fv1OFJywZ7DHCz3mVQQ45']",2016-07-01,single,0,0.348,0.768,7,-3.455,0,0.0566,0.146,0.0,0.113,0.365,95.722,192000,4
1axYKkAUrZbB1axBahVM2J,Supernatural (feat. Anjulie),"['Boombox Cartel', 'QUIX', 'Anjulie']","['4m1yRHUMhvB8gKAJTjK4kO', '19EW4WBhl0fvZUQgi7wV5M', '4DTbdShHu2RPYEEMUp2XWV']",2016-09-09,single,47,0.511,0.951,8,-3.162,0,0.408,0.00702,0.000494,0.355,0.214,144.833,268966,4
6ZGwj3zGq31QP6vvIjsrhX,B2U (feat. Ian Everson,"['Boombox Cartel', 'Ian Everson']","['4m1yRHUMhvB8gKAJTjK4kO', '0OcUQJ904H5LINfenuUgO5']",2015-06-12,single,46,0.572,0.854,5,-5.34,0,0.0752,0.00745,0.0468,0.0813,0.172,150.014,268800,4
4MEfr1QFXuQ6hqpB4UJR1u,Where's My Money,['Boombox Cartel'],['4m1yRHUMhvB8gKAJTjK4kO'],2015-05-26,single,36,0.701,0.941,5,-5.019,1,0.174,0.0051,0.587,0.327,0.206,134.961,260444,4
4UciArpih1UoflaDFRGtlZ,Dancing With Fire (feat. Stalking Gia),"['Boombox Cartel', 'Stalking Gia']","['4m1yRHUMhvB8gKAJTjK4kO', '3VTJqPiHqHHIrx1FL7avMY']",2016-02-11,single,44,0.527,0.838,3,-4.697,0,0.206,0.39,0.000323,0.138,0.336,160.023,231000,4
3ngjqCca0vZT6X2uUVbGS0,Flip,"['Bro Safari', 'Boombox Cartel']","['6d9SnuHI2bRer7c76d8sLq', '4m1yRHUMhvB8gKAJTjK4kO']",2016-04-22,single,30,0.467,0.974,10,-2.099,0,0.0949,0.00564,0.625,0.686,0.382,150.065,230240,4
0h55zA0gFgnb6fHnVCsKli,Jamba,"['Boombox Cartel', 'Jackal']","['4m1yRHUMhvB8gKAJTjK4kO', '5pTAtfO5NRMgj3zsT721WO']",2015-03-17,compilation,25,0.844,0.963,11,-4.804,1,0.0781,0.00069,0.49,0.0925,0.232,130.048,185134,4
5uDZdW4e9QwMSIWbzY7oD2,Run,['Alison Wonderland'],['11gWrKZMBsGQWmobv3oNfW'],2015-03-20,album,51,0.508,0.779,0,-5.763,1,0.0333,0.00389,0.02,0.398,0.109,145.02,218783,4
7nRmfGNhHKEEu5o8yFXLXt,Magnets,"['Disclosure', 'Lorde']","['6nS5roXSAGhTGr34W6n7Et', '163tK9Wjr9P9DmM0AVK7lm']",2015-09-25,album,64,0.704,0.628,10,-7.882,0,0.162,0.0626,1.49e-06,0.103,0.654,92.005,199246,4
1xCkZYGKDv7ELjSlIKedOy,No Diggity,['Chet Faker'],['6UcJxoeHWWWyT5HZP064om'],2012-03-09,compilation,55,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,0.5,79.974,225000,4
2djY65hifu2a4R2WqcXqKL,Kyoto,['Yung Lean'],['67lytN32YpUxiSeWlKfHJ3'],2013-12-10,single,58,0.623,0.716,11,-7.449,0,0.207,0.22,2.54e-06,0.113,0.203,116.914,270000,4
5wGLQvq6JoxYZX7V3ymPS5,Ready For Your Love,"['Gorgon City', 'MNEK']","['4VNQWV2y1E97Eqo2D5UTjx', '7uMh23xWiuR7zsNkuNcm2G']",2014-01-01,album,46,0.677,0.753,5,-7.038,1,0.154,0.0531,0.0128,0.333,0.471,121.939,198881,4
1W1Ac2SNPI2PTDW6b11KKC,Like an Animal,['RÜFÜS DU SOL'],['5Pb27ujIyYb33zBqVysBkj'],2016-01-22,album,53,0.71,0.748,9,-6.244,0,0.0305,0.0341,0.000106,0.0897,0.379,119.993,241580,4
28r8mD037GEBPG5a65YdDQ,Keep It 100,"['Grandtheft', 'Keys N Krates']","['4R0EwsTKt1LIFcdezmuezM', '6c1pBXHYjFcGQQNO5MMsdd']",2014-06-10,single,47,0.623,0.947,1,-3.347,1,0.25,0.00598,0.788,0.279,0.457,164.029,214138,4
3TxZp44el2BT1LdgrRMTDs,Naked (Alison Wonderland X Slumberjack),"['Alison Wonderland', 'SLUMBERJACK']","['11gWrKZMBsGQWmobv3oNfW', '55BFQS36sJYz2B0ClypIvS']",2015-03-20,album,43,0.75,0.862,1,-6.179,0,0.0895,0.00177,0.0432,0.132,0.72,150.041,197385,4
67wkHfeE9pKUoElc2MHofG,STREET,['NGHTMRE'],['76M2Ekj8bG8W7X2nbx2CpF'],2015-07-14,single,45,0.444,0.968,1,-4.112,1,0.0582,0.00711,0.77,0.162,0.218,149.999,160000,4
0OZe5NDPGkrIgiotxVyiDg,MFU,"['Flosstradamus', 'Valentino Khan']","['2FmzVitXZjIkFolH8HXd4j', '0deIjoDjl9g9Zpw0sCIOHh']",2015-11-20,album,9,0.757,0.991,2,-0.735,1,0.117,0.0265,0.22,0.0501,0.823,140.049,187142,4
7LWPWw7PtYHrDn194kNCPA,Ocho Cinco,"['DJ Snake', 'Yellow Claw']","['540vIaP2JwjQb9dm3aArA4', '47z7ZrgFoBvVpCnElCE3Zh']",2016-08-05,album,51,0.552,0.939,1,-2.126,1,0.147,0.00195,0.115,0.0693,0.397,150.022,222000,4
4Ijr3J0lnLCGZvpXBiqCjU,Bap U,['Party Favor'],['7yPPzu5UdAK7yagQqjEZQm'],2014-10-07,single,57,0.668,0.953,8,-1.784,0,0.0386,0.0193,0.000118,0.0834,0.254,100.001,168207,4
1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,"['Disclosure', 'Eliza Doolittle', 'Flume']","['6nS5roXSAGhTGr34W6n7Et', '14L5rpGTLVUz1pD8fUeJB1', '6nxWCVXbOlEVRexSbLsTer']",2013-06-11,album,67,0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065,282813,4
217Tze4ZmkrlXYbP496WvQ,PLUR Police - Jauz Remix,"['Knife Party', 'Jauz']","['2DuJi13MWHjRHrqRUwk8vH', '5ttgIeUVka6FLyi00Uu5h8']",2015-11-20,single,38,0.508,0.973,5,-2.587,0,0.155,0.00169,0.0103,0.327,0.305,74.958,225700,4
