artist_id,artist_genre,artist_follower_count
0C6qzW0Am8OVyHSoT57fnC,"['australian hip hop', 'australian indie', 'australian indigenous', 'australian pop']",50990
3s3ObHATXKGsoQvdcmRbCf,[],8210
5PzC9pOeviQlNF6iGlUF5C,['nu disco'],18974
0pCNk4D3E2xtszsm6hMsWr,"['electropop', 'escape room', 'hip pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'rock']",308052
3pcGjcfEW3YD2Hfk6tDR5S,['la pop'],4411
6cjp7rbqkHnUeoaSntDucU,[],2134
6SWfXHtwi1BlIKNLGQe0H8,[],2174
6Nl4VXcX86fBMO4YE6oYfN,[],477
6ybrUCgVcBWO4mySudF5tH,[],2294
5p7f24Rk5HkUZsaS3BLG5F,"['dance pop', 'pop', 'post-teen pop']",5486974
4lDBihdpMlOalxy1jkUbPl,['pop edm'],45998
6xS3zemJD9h94iueQvGqVk,"['bass music', 'chillwave', 'electronica', 'future garage', 'indietronica', 'microhouse', 'wonky']",166826
2RnDmyX1zzOkK5Cj9QPhMq,"['australian dance', 'australian hip hop']",32823
7FhrJLDe6bQ0Hqt9Wf7zXh,[],573
1TtJ8j22Roc24e2Jx3OcU4,"['canadian electropop', 'chillwave', 'edmonton indie', 'electropop', 'escape room', 'grave wave', 'indietronica', 'metropopolis', 'shimmer pop']",494372
5Pb27ujIyYb33zBqVysBkj,"['australian electropop', 'indietronica']",563158
1aSwrSGBNGMLn9ymttfRkk,"['norwegian hip hop', 'norwegian pop', 'vapor twitch']",91064
7muzHifhMdnfN1xncRLOqk,"['bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",621243
47z7ZrgFoBvVpCnElCE3Zh,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",882416
736HGQRGr9rjG4VmmSpkz8,['dutch pop'],33476
1EAFXic0Cfiwpe7nSuTrGL,"['bass trap', 'brostep', 'deep big room', 'electro house', 'electronic trap']",56138
4obzFoKoKRHIphyHzJ35G3,"['latin', 'latin viral pop', 'rap latina', 'reggaeton']",7935795
2YkP9pfIZ6hJKeuppuz8qT,[],7198
55RKbZHb1yAXuvEHTIyaxJ,[],9955
1hHN9TYGRCKPJEX0I2CE0v,['polish post-rock'],996
6wMnkPepu5AcV3w9rtIw09,"['dutch hip hop', 'dutch urban']",29877
1x0ScxgiyFRQDKT4VwcLHa,['edm'],43598
6f4XkbvYlXMH0QgVRzW0sM,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1840396
1D9XQXqh4YQfJwX7hyLWwr,"['canadian electronic', 'pop edm']",13131
4m1yRHUMhvB8gKAJTjK4kO,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'vapor twitch']",161165
4fv1OFJywZ7DHCz3mVQQ45,"['brostep', 'catstep', 'chillstep', 'complextro', 'edm', 'electro house', 'gaming edm']",39800
19EW4WBhl0fvZUQgi7wV5M,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'vapor twitch']",41482
4DTbdShHu2RPYEEMUp2XWV,['canadian pop'],16768
0OcUQJ904H5LINfenuUgO5,[],1461
3VTJqPiHqHHIrx1FL7avMY,[],16837
6d9SnuHI2bRer7c76d8sLq,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",145699
5pTAtfO5NRMgj3zsT721WO,"['bass trap', 'electronic trap', 'vapor twitch']",30357
11gWrKZMBsGQWmobv3oNfW,"['aussietronica', 'brostep', 'edm', 'electra', 'electro house', 'electronic trap', 'escape room', 'indietronica']",358768
6nS5roXSAGhTGr34W6n7Et,"['house', 'pop', 'tropical house', 'uk dance']",1724857
163tK9Wjr9P9DmM0AVK7lm,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop', 'post-teen pop']",5581838
67lytN32YpUxiSeWlKfHJ3,"['dark trap', 'emo rap', 'underground hip hop']",414086
4VNQWV2y1E97Eqo2D5UTjx,"['deep groove house', 'disco house', 'edm', 'future garage', 'house', 'progressive house', 'tropical house', 'uk dance']",293286
7uMh23xWiuR7zsNkuNcm2G,"['tropical house', 'uk contemporary r&b']",205355
4R0EwsTKt1LIFcdezmuezM,"['bass trap', 'electronic trap']",57279
6c1pBXHYjFcGQQNO5MMsdd,"['bass trap', 'edm', 'electronic trap', 'livetronica', 'vapor twitch']",172920
55BFQS36sJYz2B0ClypIvS,"['australian hip hop', 'bass trap', 'electronic trap', 'vapor twitch']",52215
0deIjoDjl9g9Zpw0sCIOHh,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton']",163085
7yPPzu5UdAK7yagQqjEZQm,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",130127
14L5rpGTLVUz1pD8fUeJB1,['lilith'],127328
2DuJi13MWHjRHrqRUwk8vH,"['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']",801657
134GdR5tUtxJrf8cpsfpyY,"['electropop', 'swedish indie pop']",116488
521qvhdobR0GzhvU6TFw76,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']",188335
1Aed7wBQiH5LSDMmQWnGZw,[],414
1vCWHaC5f2uS3yhpwWbIA6,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']",17178551
4BXklnu49JdL9ZJBSiN3Hx,[],762
1gS7f2dZDZorikdyFNeEp4,[],473
1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",19608734
5eIbEEQnDM8yuDVB0bimSP,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",320671
3nUbzTTtP2w4HqvT5y5vkV,"['hopebeat', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'shimmer pop']",84444
6f5yObGSpFj9eJL55GBzrb,"['australian indie', 'australian pop', 'vapor soul']",18201
69GGBxA162lTqCwzJG5jLp,"['electropop', 'pop', 'tropical house']",15763756
1QM03lnjHcx2l52sWaW5V5,['indie poptimism'],2883
4AVFqumd2ogHFlRbKIjp1t,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",3310328
4NHQUGzhtTLFvgF5SZesLK,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",2354722
4GWqzTTt2uA9Ms6HfUhWUn,"['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",49667
0tvpihdAsKiNnP6sWS3jUI,"['bass trap', 'edm', 'electronic trap']",245070
6eBYLQONaYZhZNAVK061t6,"['hip pop', 'r&b', 'urban contemporary']",71295
5GCy8QvwHkvxoLEc2mT9uO,[],81
6ky7h0ow6NQgAnsoN2AB7h,"['bass trap', 'electronic trap']",29435
1fpemL1wk3ZyXVfpzlVEkL,['uk contemporary r&b'],9744
7gjAu1qr5C2grXeQFFOGeh,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop']",1064544
2M2MXUELmMkH9g3bjOMEyx,[],1035
7EQ0qTo7fWT7DPxmxtSYEc,"['metropopolis', 'modern rock', 'pop', 'pop rock']",4195665
74lRkEloOvori8dZJjNEjd,[],785
0bdfiayQAKewqEvaU6rXCv,"['dance pop', 'danish pop', 'electropop', 'indie pop', 'pop', 'tropical house']",1222545
1Xylc3o4UrD53lo9CvFvVg,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house', 'uk pop']",6935752
6cEuCEZu7PAE9ZSzLLc2oQ,"['big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",1983367
1bqxdqvUtPWZri43cKHac8,"['dance pop', 'indie poptimism', 'pop', 'post-teen pop', 'viral pop']",410012
4JznCAfxUluG6YAdAiM0YE,"['bass trap', 'pop edm', 'traprun']",32444
2VAnyOxzJuSAj7XIuEOT38,"['electropop', 'house', 'indietronica', 'pop', 'tropical house']",381592
3NPpFNZtSTHheNBaWC82rB,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",1996992
1NyxTiCivDmzgFWYD1V01m,"['edm', 'electropop', 'indie electropop', 'pop edm']",24186
4YrURxtCHtPBfNDmMNp7IG,"['electropop', 'escape room', 'indie poptimism']",81787
1GrQQZ7U31WfQPQbd3MHx9,[],8090
1LOB7jTeEV14pHai6EXSzF,"['big room', 'dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'indie poptimism', 'pop', 'pop edm', 'progressive electro house', 'tropical house']",520675
5fyDppLDl1juIu1BcUT5zh,['uk dance'],40136
2gBjLmx6zQnFGQJCAQpRgw,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",1465627
1AlMOfS6T5s24LsrLZ2Eji,"['bass trap', 'electronic trap', 'traprun']",28489
44aoeFCBHXcE6v9hM7dBcl,[],2100
3hyEbRtp617pNCuuQjyOmc,"['dance pop', 'edm', 'indie poptimism', 'pop', 'pop edm', 'post-teen pop', 'tropical house']",229435
1oKdM70mJD8VvDOTKeS8t1,['nyc pop'],43023
6nBujjA6fus37LVZEqEULp,['la pop'],5199
5dGsIOepO9ufQlXjW8KrPL,['german dance'],8738
19HFRWmRCl27kTk6LeqAO8,"['danish electronic', 'scandipop']",42413
0jTxx2hxalfA7qrHAItwH7,[],497
5vuIOnOp6NI06rjLgTpYiY,"['indie singer-songwriter', 'swedish synthpop']",11314
7ymrIsmp4vE7vAtcS12J4D,"['indie poptimism', 'modern alternative rock', 'rebel blues']",72700
7366dt3xMlc1xytGMF8fMg,[],686
5HqJR4LXclbZPAwQ636j84,['pop edm'],4346
4w5LgUT6bfJnNq6wSFbND7,[],885
1V3VTM7VspiQjcmRhC010n,"['big room', 'deep big room', 'dutch edm', 'dutch house', 'edm', 'electro house', 'electronic trap', 'progressive electro house', 'progressive house', 'tropical house']",487521
7DMveApC7UnC2NPfPvlHSU,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']",1536332
356FCJoyYWyzONni54Dgrv,"['indie soul', 'vapor soul', 'vapor twitch']",61755
36mHwYa65L0WZbAXY2iSGw,['danish electronic'],8924
41rVuRHYAiH7ltBTHVR9We,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop edm']",570653
43tAs3kRWvyu1B7eZOv2pp,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'zapstep']",77585
2kDv96OSt2CHxn9zx3pBwx,"['bass trap', 'brostep', 'electro house', 'electronic trap', 'minimal dubstep', 'zapstep']",34339
2yT7X3Gg2S51DHz67FAYL6,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'zapstep']",110181
5ESC2OBZSCOrkV9iNUdpOa,['glitch hop'],4438
2Yhge9MsE7qKcV0eWsuuHM,"['indie r&b', 'underground hip hop']",65838
6RQ9kYbHisp1UUbnfwHNeU,"['catstep', 'chillstep', 'edm', 'gaming edm']",91129
7ddnIV2r4SLjuwyGlgLIWt,"['catstep', 'chillstep']",49141
0P2bZXPyjHYRW4guHVAFl1,"['brostep', 'edm', 'electro house', 'electronic trap', 'melodic dubstep', 'pop edm']",42262
7d5SfGXKpgS3JK8BFIq59h,"['bass trap', 'edm', 'melodic dubstep', 'pop edm', 'traprun']",31539
1VBAKMui4zm5MnBWNn3NbL,['vapor twitch'],24030
0uHau1jpQao2ISyk6uowN1,[],33
1BeMe0yy4Sqo29rnqkZ1tc,['canadian folk'],5266
2tXUcirItGbDNvLpApQT3z,"['brostep', 'deathstep', 'filthstep', 'zapstep']",47403
4dvZ0abeUaiHm7Fu9Gj0PQ,"['bass trap', 'brostep', 'catstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'zapstep']",147743
4kEUP5mGOcoyOh78JwPX7a,[],1758
5EUdiv20t58GCS09VMKk7M,"['electropop', 'hip house', 'uk funky']",163573
1NPBNM1V72GqJY4pj11M9T,[],90
4zxvC7CRGvggq9EWXOpwAo,"['electropop', 'pop edm']",253511
2xSkGZBEbUVJ8z1E0d0pzB,['riddim'],824
17lzZA2AlOHwCwFALHttmp,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5388078
4abEgIF5hnsotmbZleI4Du,[],1059
1KpCi9BOfviCVhmpI4G2sY,"['bass house', 'brostep', 'deep groove house', 'edm', 'electro house', 'electronic trap', 'future house', 'house', 'progressive house']",287506
4eQKo2fvEqEbdopHhSjlug,"['alternative r&b', 'indie r&b', 'trap soul', 'uk contemporary r&b']",7835
0yq6uHIfFks9yOURUuCITV,[],20656
2wX6xSig4Rig5kZU6ePlWe,"['big room', 'deep big room', 'edm', 'electro house', 'indian edm', 'progressive electro house', 'tropical house']",1230098
7HqEmV7FeCi16bQyHMpIrF,['australian dance'],27769
5mMuiFhh7faS7qxnTLRA6u,"['dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",148371
0CjWKoS55T7DOt0HJuwF1H,['gauze pop'],66913
4u5smJBskI6Adzv08PuiUP,"['dance pop', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'post-teen pop']",653481
24V5UY0nChKpnb1TBPJhCw,"['edm', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'pop edm', 'tropical house', 'vapor twitch']",192043
5gfPxEps3rAgyDzS5hfxHz,[],799
2Sa4c9qKaI7ILJs8D6gUCh,"['brostep', 'edm', 'electro house', 'electronic trap']",118889
26Pe1UkFeUi8pqFaTS1JCq,"['bass trap', 'electronic trap']",27845
3QryVD03gGZOLQQXjy3EoA,"['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop']",251019
1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3905404
6nPHDCN7qmxO86eN1grP54,"['dancehall', 'soca']",33581
6g44ACMA3sXB9D87T6B4yZ,[],311
2wIVse2owClT7go1WT98tk,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",1283498
1DzQInbDVhE9Lh5s6T0DUL,"['bass trap', 'catstep', 'electro house', 'pop edm', 'traprun']",14278
7u160I5qtBYZTQMLEIJmyz,"['bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",515744
0rQ0WMIrOt6MzfiGaNWh3D,"['bass trap', 'brostep', 'electro house', 'electronic trap']",56343
52WRqPvNH56oIYVuXHPepz,['electronic trap'],8095
0EeQBlQJFiAfJeVN2vT9s0,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1392161
7w1eTNePApzDk8XtgykCPS,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house']",144422
6EqFMCnVGBRNmwPlk2f3Uc,"['bass house', 'brostep', 'deep groove house', 'edm', 'electro house', 'electronic trap', 'fidget house', 'house']",58603
2Di8r9df6xjyj6CVOqbGVz,"['acid house', 'chicago house', 'hip house']",13115
6M2wZ9GZgrQXHCFfjv46we,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",15944948
7csjnVvI7V4mm9e7fvqRdC,"['brostep', 'zapstep']",13634
6eUKZXaKkcviH0Ku9w2n3V,"['pop', 'uk pop']",61430985
4sTQVOfp9vEMCemLw50sbu,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",2906263
1KBhxS7BNH6eVsm0Gaz5qP,['big room'],7083
1wJNeTGqvB8WVYak3HC3pk,"['bass trap', 'electronic trap', 'vapor twitch', 'wave']",49067
4OHaWpWPKDcZgOOUn9elFn,"['electronic trap', 'vapor twitch']",68939
77AiFEVeAVj2ORpC85QVJs,"['big room', 'dance pop', 'edm', 'electro house', 'tropical house']",3376423
57WHJIHrjOE3iAxpihhMnp,"['dance pop', 'pop', 'post-teen pop']",3020537
5gCRApTajqwbnHHPbr2Fpi,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2105663
4nBB1w8Yl5brdn4CGxqfMs,['electronic trap'],9480
3NmuArRqqfxT4rvFSgb0cx,"['arab trap', 'bass trap', 'catstep', 'electronic trap', 'moombahton']",25720
0ycHhPwPvoaO4VGzmMnXGq,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'filthstep', 'glitch', 'zapstep']",679395
5l9wiTZVfqQTfMDOt0HtwC,"['alternative dance', 'canadian electronic', 'dance-punk', 'electroclash', 'electronica', 'filter house', 'minimal techno', 'new rave', 'tech house']",83116
53cQZtWDwDJwVCNZlfJ6Qk,"['big room', 'deep big room', 'disco house', 'dutch edm', 'dutch house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",324399
4zYX8Aa744hQ5O2hpAYQI3,"['bass trap', 'deep big room', 'dutch edm', 'electro house', 'electronic trap']",35539
0vqrIH6O2kBhSBGz7pwRC9,['vocal trance'],6654
5FKchcZpQOkqFvXBj1aCvb,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap']",506584
5Ad8YPmqQf2tay2SZ8NxWY,[],2881
4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",25100996
7sK4hnuUOXw6VStDw0q8NI,"['bass house', 'deep groove house', 'house']",68036
7tm9Tuc70geXOOyKhtZHIj,"['bass house', 'deep groove house', 'electro house', 'house']",41699
62UchbbVEKcnLN0Lb6mLlL,[],4416
3kBTda7vNOOAA2Tu5uD13Y,['pop edm'],1907
3M9RgTC9FowQjSgi7MCsof,['indie electropop'],1379
5hMpjfYzeUt7BGGEo3YyPT,['vapor twitch'],9456
6OgklJh1e1Z9S1Q2IQsHgy,[],13905
20gsENnposVs2I4rQ5kvrf,"['dance pop', 'deep tropical house', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",487606
0uGApGjjFXKwUOAqYBeX7B,"['deep house', 'deep tropical house', 'pop edm', 'tropical house']",24353
00FaHSRJeGv1dbHhnqhHqz,[],288
7AOCUMe3rKW4o3uADBNwVy,['la pop'],7081
71WExccCBN2mw0klSzfYzz,[],3641
1a7aOqigZ5aWIaagMLlHC4,[],13057
5adKMaYrGOMyOfnbiLPuHg,"['dutch hip hop', 'dutch pop', 'dutch urban']",193538
5jm3x1qIibWdKSEMw2G011,"['bass house', 'brostep', 'deep groove house', 'dutch edm', 'edm', 'electro house', 'electronic trap', 'house']",72738
3FNZcjyqT7F5upP99JV0oN,"['escape room', 'trap queen']",48602
4FwSZpYrcRPxXhBhkpXY8N,[],56
0VRj0yCOv2FXJNP47XQnx5,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",3824429
0Tob4H0FLtEONHU1MjpUEp,"['dance pop', 'grime', 'pop', 'pop rap', 'tropical house']",689728
01y8iBZYk8aeNfPsuTVrAt,"['indie anthem-folk', 'indie cafe pop', 'pop', 'uk pop']",26378
0cNL0rBLHK5qIViN1EYM6h,[],402
3xhksfxjNLUAyxUdijvk4x,['dutch urban'],6072
5sYfTNct9PM2Yuv81apAJJ,[],18
36eQbBp1Yt21MN1TPTODJg,[],32
100sLnojEpcadRx4edEBA6,"['electropop', 'gauze pop', 'indie poptimism', 'indietronica', 'pop']",311324
7r2uG6BlFXKcwmh9ItqlII,"['electropop', 'indie cafe pop', 'indie pop', 'indie poptimism', 'indiecoustica', 'indietronica', 'neo mellow', 'pop', 'pop rock']",138688
2lbUjuMzHkT4qIECvk2f3L,"['chinese hip hop', 'chinese idol pop']",514091
3iN9k8uvm4WrgdlOigOH8D,"['australian dance', 'big room']",23165
4j5KBTO4tk7up54ZirNGvK,"['australian dance', 'big room', 'deep big room', 'edm', 'electra', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house']",645052
4FCzCS0KEgb0rgySWINItO,"['big room', 'deep big room', 'deep groove house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house']",67312
0ZwQMCRqfyh1OGQkBh9Cnj,"['deep groove house', 'house', 'uk dance']",16999
29pQjcc1XsJa7Aeezho17b,['brighton indie'],2315
0Nc09HuPN9ELmbTCLyNKnO,['escape room'],42002
0iUw5KL7NRlfKK3tZJNK9b,[],839
150jtRwN0MU5qRxkhKnzNm,[],4550
50Tk4RFfEkn5pry4cDK2Id,"['deep house', 'disco house', 'vocal house']",3069
0YinUQ50QDB7ZxSCLyQ40k,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",616267
5LHRHt1k9lMyONurDHEdrp,"['pop rap', 'rap', 'trap']",5523048
48q2mPVwlKnlSaCx07i6Ta,"['bass trap', 'breakbeat', 'brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'filthstep', 'zapstep']",297375
7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",5664432
3USGrdyXkg1eLoWJ7KhrhJ,"['israeli hip hop', 'israeli pop']",3262
6Se1y4vDcu9fVHLqdj1N3q,['electronic trap'],32739
1jVkdbuMKszbnubrioJxGr,[],8251
73tITL3u5T35u309PLpN6K,"['pop edm', 'vapor twitch']",20078
1l2ekx5skC4gJH8djERwh1,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",1579532
6S3KljEiIOWoLMUyZrkQUc,"['deep big room', 'electro house']",61953
0hxW1uZPEjt4wuu9wNDF2y,"['big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",21715
66dO8EHFd4ZfjxdQC4VdAS,[],384
0UN8vGMxWEBKNNu8NtyF96,"['big room', 'deep big room', 'progressive electro house', 'sky room']",26005
5YMqwPmb7ViNXM63g1MUH5,[],1962
2iclO3rlyF0YVNE46ctYRj,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip house', 'jazz rap', 'old school hip hop', 'rap', 'turntablism']",89866
0fLTK12xF2IMaNmKMSue6g,[],2635
1rw8ZTLnDHd74TWDDukjVi,['australian pop'],87683
6TQj5BFPooTa08A7pk8AQ1,"['big room', 'chicago house', 'dance pop', 'disco house', 'edm', 'electro house', 'electropop', 'pop', 'progressive house', 'tropical house', 'vocal house']",763546
1q4zUzqEWKe8YvpI9OxKqL,[],1453
0SFycBapbIhuPacbhzDxI2,"['deep big room', 'dutch edm']",3534
74RDfhi3g8pfpmMCrQUtpF,['indie poptimism'],1719
28Ec4QPpri43iouet8mDvl,[],137
7CCjtD0hCK005Bvg2WG1a7,"['edm', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",267424
6oMuImdp5ZcFhWP0ESe6mG,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",10212023
2PC3QVYzOPekKLIppjFUoi,"['dutch house', 'electro house', 'electronic trap']",15811
6pRzVEriqNrbluIUSzBmML,['modern reggae'],11963
5nki7yRhxgM509M5ADlN1p,"['big room', 'dance pop', 'edm', 'electro house', 'future house', 'house', 'progressive electro house', 'progressive house', 'tropical house']",822326
4EPJlUEBy49EX1wuFOvtjK,"['dance pop', 'house', 'pop', 'pop house', 'tropical house', 'uk dance', 'uk pop']",133487
0MBGxwmCdXdO26ojaNcT64,"['catstep', 'euphoric hardstyle', 'hardstyle', 'rawstyle']",65194
3WpKPMVsMAMnTkYUmymXlI,[],7597
4Ws2otunReOa6BbwxxpCt6,"['dance pop', 'disco house', 'edm', 'electro house']",410517
6beTArFVpUujvkHi9FVPqs,['432hz'],9010
5oAjLXTvB7VDWn3Up9LYcQ,['vapor twitch'],24689
0yLRgESmhQ2S3bTgrpL9s5,[],185
4xgFgBZ7CRtgtHcziClOwQ,"['big room', 'deep big room', 'edm', 'electro house', 'german techno', 'house', 'progressive electro house', 'progressive house', 'tech house']",65981
04Ze9i5w3NXno5DdMNpJZC,"['big room', 'deep big room', 'electro house', 'progressive electro house', 'sky room']",19783
2Pfp9mATiuKRzCMLhfs3tB,"['deep big room', 'sky room']",20676
4vMdgiopcwueXHkMxEl5hM,[],468
7C2zlBAZdvmkeb1fuqB37i,[],2434
4dYQmk5ma04mZ1KJ9KkAQK,"['electropop', 'indie electropop', 'la pop', 'vapor soul']",56895
5a2w2tgpLwv26BYJf2qYwu,"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'indietronica', 'transpop']",137155
23EA28263XvtIrXuySX6oI,"['alternative r&b', 'indie r&b']",121235
66CXWjxzNUsdJxJ2JdwvnR,"['dance pop', 'pop', 'post-teen pop']",43919868
4nDoRrQiYLoBzwC5BhVJzF,"['dance pop', 'pop', 'post-teen pop']",15549719
4aKdmOXdUKX07HVd3sGgzw,"['brostep', 'canadian electronic', 'edm', 'electra', 'electro house', 'electronic trap']",231228
0BBwlSQvHHtahgYpLj1wJE,"['canadian electronic', 'deep big room', 'edm', 'electro house', 'pop edm']",45431
5LWQLBPNcQrzUtg5imjz67,[],967
5X4LWwbUFNzPkEas04uU82,"['big room', 'canadian electronic', 'dance pop', 'deep big room', 'edm', 'electro house', 'tropical house']",905390
3fuxStOqQv8TiytHeuGiE8,"['canadian electropop', 'indie electropop']",20150
0bMKf3lIYR9GaNTdFKkTOr,"['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",60562
1vo8zHmO1KzkuU9Xxh6J7W,"['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop', 'pop edm', 'progressive electro house', 'tropical house']",197384
3v1MyWDdwEnZ8qK0grknEo,[],975
3nAdmhth5AczU6YwCJOlYh,"['bass trap', 'big room', 'deep big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house']",60920
1eOOXqRHILTxqrEUAYyQU0,"['dutch edm', 'electro house']",16682
7Bo6vpAmmhylCRWoHSBkcZ,"['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house']",14132
7tp7o6YGplbbm3OHQLkYmN,[],18
78DWNk8gFHU30TGITAgbM7,"['deep big room', 'pop edm', 'vapor twitch']",30875
02kJSzxNuaWGqwubyUba0Z,"['hip hop', 'indie pop rap', 'pop rap', 'rap']",4365534
7qPISKHhhKDLZTmYcX7bWd,"['dancehall', 'uk dancehall']",39950
3tTrvuZL6yAhHb1x2iWlBY,[],762
04vdWVjgi45nrMAxeCEVQe,"['brostep', 'edm', 'electro house', 'electronic trap', 'zapstep']",104849
0OJ5ViZQUFL6ileg5HvKKy,"['deathstep', 'zapstep']",21605
2pmjxMfFLw2lExaMu7m9aM,[],2318
5No9X0ZejwFDnD1dVllwQA,"['dark trap', 'underground hip hop']",108386
43WrxZAJZj24jczyZvk2NL,[],315
6roDXEmZ6AARdOUv6x5U2v,"['big room', 'canadian electronic', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop edm', 'tropical house']",58123
29iw18MxnVp5gLozO7e2HE,['indie poptimism'],18463
2CIMQHirSU0MQqyYHq0eOx,"['big room', 'canadian electronic', 'edm', 'electro house', 'progressive house']",2410079
4utLUGcTvOJFr6aqIJtYWV,"['piano rock', 'viral pop']",381950
2ZKzqJz3pPfWKVRgz9b39j,[],2569
6TLwD7HPWuiOzvXEa3oCNe,['alternative hip hop'],610337
5kPhAZL6iV8iDywUmIPC3g,['chinese electronic'],14846
4b2v3PBjJJCF2BX14lIAsT,"['bass trap', 'brostep', 'deep big room', 'edm', 'electro house', 'electronic trap', 'moombahton']",71832
